Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
24	-0.48045743	0.9614228	2.028001	-3.2073338	61.616665	65.80453	280.0	0.0	1000.0	109776.0	0.073184	-0.027212366	0.08673134	0.39659974	-0.37491602	5.0138144	3.6784	38.560356	-13.441464	1.8001469e-08	-0.029980019	2.4414062e-08	-0.06661648	0.03750874	-0.006535927	108.14071	-26.644707	1.855404	0.035701513	2.0	11.016594	0.056043793	1500000	5958.46820640564
25	-0.25637987	0.9485787	2.3254368	-2.0167994	64.416664	77.35315	288.0	0.0	1000.0	113641.0	0.07284679487179486	-0.046288867	0.10277272	0.3309149	-0.4185059	6.1293707	6.0223207	62.22601	-10.441639	-4.6194617e-09	-0.051859934	-8.138021e-09	-0.11134672	0.037066195	-0.0069872234	154.77948	-41.98851	1.8911055	0.035987616	2.0	11.016722	0.094903156	1560000	6196.974786520004
26	-0.2741289	0.7329619	1.1482855	-1.5345184	58.133335	74.03861	362.0	0.0	1000.0	117129.0	0.07230185185185185	-0.027397959	0.09738977	0.40573695	-0.46113876	7.766721	5.370999	49.767212	-12.795488	-8.456618e-09	-0.04331728	-1.6276042e-08	-0.09449501	0.029157015	-0.0041099917	137.64851	-49.3376	1.9270931	0.035833478	2.0	11.016909	0.083259866	1620000	6435.839136362076
27	-0.18663362	0.6571666	2.2869985	-1.5261106	47.583332	63.15702	274.0	0.0	1000.0	119984.0	0.07141904761904762	-0.040323514	0.09335948	0.3081267	-0.41487414	4.837657	4.4922996	49.495777	-9.958422	4.3525482e-08	-0.022845397	6.103516e-08	-0.055733874	0.027129686	-0.0046084896	93.65363	-30.32026	1.9629266	0.034858704	2.0	11.01787	0.05711294	1680000	6673.412812948227
28	-0.37179977	0.95390034	2.3340414	-2.220131	62.95	85.65325	423.0	0.0	1000.0	123761.0	0.07112701149425288	-0.0172715	0.08557859	0.30482796	-0.36896217	4.6725802	4.994027	56.259212	-11.619443	1.3137195e-08	-0.052410528	1.6276042e-08	-0.10899979	0.028961027	-0.00463748	188.56203	-58.806534	1.9977853	0.035214663	2.0	11.018571	0.093024805	1740000	6911.927977800369
29	-0.20813182	0.8137253	1.7295529	-2.5422792	66.066666	81.9402	384.0	0.0	1000.0	127725.0	0.07095833333333333	-0.019702744	0.093000054	0.37984812	-0.35909584	7.549549	6.30376	68.73238	-7.4330006	4.842297e-08	-0.038973935	7.324219e-08	-0.08043489	0.025699507	-0.0043648295	168.67233	-65.09388	2.033	0.03568816	1.0	11.018805	0.071582094	1800000	7151.459569692612
30	-0.15057644	0.65858877	1.2160244	-1.6475935	47.316666	67.36431	353.0	0.0	1000.0	130564.0	0.07019569892473118	-0.023846405	0.08574159	0.36741972	-0.38420582	6.3893075	5.8891926	63.943367	-12.602721	-2.926996e-08	-0.032755688	-4.8828124e-08	-0.07292373	0.023684429	-0.005442269	131.01956	-31.863678	2.0686882	0.034720898	1.0	11.018704	0.08041174	1860000	7390.594984769821
31	0.04579734	0.689457	2.2253928	-1.2525357	47.15	77.898186	354.0	0.0	1000.0	133393.0	0.06947552083333333	-0.014990281	0.0764731	0.30453616	-0.3170612	5.3860154	3.0292125	39.879333	-24.575735	-1.06110136e-07	-0.010056477	-1.546224e-07	-0.032845106	0.021947656	-0.005837707	148.78969	-29.705185	2.103409	0.033834696	1.0	11.018271	0.061063554	1920000	7629.881347179413
32	-0.06490405	0.5745782	1.8599329	-1.6014266	30.7	58.79946	376.0	0.0	1000.0	135235.0	0.06830050505050506	-0.0019326259	0.058469057	0.25050482	-0.26901916	4.951155	3.754365	51.679314	-14.431209	1.7833773e-09	-0.009654827	0.0	-0.030605339	0.013304894	-0.0026682243	97.56215	-24.499992	2.1372437	0.03151226	1.0	11.0181465	0.055540893	1980000	7869.668780088425
33	-0.08609482	0.6528496	1.6574699	-2.326186	38.3	80.49872	436.0	0.0	1000.0	137533.0	0.06741813725490196	-0.0020449196	0.059289213	0.28607488	-0.3019751	3.3546896	1.8564142	46.837807	-25.804363	5.398064e-08	-0.01656513	7.324219e-08	-0.04193361	0.013018251	-0.0026611583	127.99147	-29.262497	2.168756	0.030206919	2.0	11.017614	0.061993092	2040000	8110.572577953339
34	-0.055342868	0.65013826	1.8281789	-1.2355628	11.8	22.115454	123.0	0.0	1000.0	138241.0	0.06582904761904762	-0.0050141746	0.05268783	0.29445884	-0.28605616	3.423797	3.1209445	45.022152	-11.833379	-1.5828212e-08	-0.009402648	-2.4414062e-08	-0.025301103	0.0136620095	-0.0033018244	32.404926	-10.781963	2.198963	0.026226997	2.0	11.016494	0.044757698	2100000	8349.121211051941
35	-0.01045395	0.5175618	1.7888708	-1.3069006	34.816666	107.56928	772.0	0.0	1000.0	140330.0	0.06496759259259259	-0.0035151877	0.060293812	0.30570832	-0.38889804	1.572278	1.1840231	37.88708	-21.499472	-6.813784e-09	-0.021668013	-1.6276042e-08	-0.044386663	0.011925602	-0.0036386177	149.58563	-72.750305	2.22519	0.024961233	2.0	11.014969	0.050802033	2160000	8589.027861595154
36	-0.05947181	0.5101803	1.8536489	-1.1899383	14.6	29.303698	203.0	0.0	1000.0	141206.0	0.0636063063063063	0.0017908945	0.051597755	0.18604872	-0.23902357	2.328357	3.4218316	59.001915	-5.57233	-4.699524e-10	-0.011602281	-1.0172526e-08	-0.029420296	0.0081589725	-0.00217551	36.4442	-10.162975	2.2501512	0.021689653	2.0	11.012835	0.04911087	2220000	8829.904946565628
37	-0.16397426	0.4370269	0.47467092	-1.2121934	31.65	84.64018	557.0	0.0	1000.0	143105.0	0.06276535087719298	-0.011294425	0.046732284	0.21407542	-0.25763667	1.7569118	1.9735601	48.803024	-15.361589	3.084207e-08	-0.02233774	3.2552084e-08	-0.04281731	0.007345306	-0.001739399	117.12173	-19.90786	2.2718408	0.020503998	2.0	11.009579	0.039598886	2280000	9071.716169834137
38	-0.12924828	0.55934435	1.5973165	-1.3270487	20.25	48.119514	299.0	0.0	1000.0	144320.0	0.061675213675213676	-0.020917142	0.04923385	0.1732362	-0.25547323	2.8496141	3.1651678	65.48587	-18.377743	-2.6372582e-08	-0.01666387	-3.2552084e-08	-0.03389109	0.010800674	-0.0029024752	48.479626	-22.441446	2.2923448	0.01819849	2.0	11.005974	0.04085522	2340000	9312.64757156372
39	-0.13523039	0.5524329	1.5800041	-1.3206428	29.7	59.679504	399.0	0.0	1000.0	146102.0	0.06087583333333333	-0.0037542097	0.066119835	0.29524633	-0.19813143	1.731555	2.2161548	53.27364	-26.807903	5.264984e-08	-0.02315683	8.138021e-08	-0.056174614	0.007611666	-0.0021717418	75.06311	-15.415104	2.3105433	0.017131567	2.0	11.00301	0.08975169	2400000	9552.353164434433
40	-0.060328554	0.6391501	2.8749368	-0.9916403	31.5	61.230576	297.0	0.0	1000.0	147992.0	0.060159349593495934	-0.006410506	0.07022288	0.24002318	-0.24107245	3.060331	1.8438007	41.87378	-21.44541	-4.5139032e-08	-0.011628875	-6.103516e-08	-0.028355457	0.008247545	-0.0024144184	98.02024	-25.481071	2.3276749	0.016294956	1.0	11.000805	0.04541228	2460000	9792.646983861923
41	-0.08048003	0.55513734	1.5678873	-1.7352853	29.466667	66.64769	290.0	0.0	1000.0	149760.0	0.05942857142857143	0.00470201	0.06253743	0.3034945	-0.28433698	3.013595	2.803662	46.304466	-12.252298	2.16007e-08	-0.010705672	3.2552084e-08	-0.024573721	0.0074068466	-0.0021989415	110.57753	-64.64204	2.3439698	0.015349388	1.0	10.999358	0.03843949	2520000	10032.048416376114
42	-0.11877365	0.41677296	1.4656934	-0.91138387	23.033333	66.63157	390.0	0.0	1000.0	151142.0	0.05858217054263566	-0.016461883	0.054143526	0.23046358	-0.27613965	2.281998	4.29286	48.605465	-15.489672	5.885901e-09	-0.009670834	4.0690105e-09	-0.027344344	0.0071239565	-0.0023257397	93.924286	-39.298424	2.3593192	0.0137627125	1.0	10.997644	0.06024707	2580000	10271.064265489578
43	0.013529097	0.3970625	0.87940633	-0.9846172	28.033333	64.0531	347.0	0.0	1000.0	152824.0	0.05788787878787879	-0.0070997654	0.050933372	0.29341662	-0.17767817	2.6910589	2.5937939	55.714542	-7.17507	7.831814e-09	-0.0046305973	1.6276042e-08	-0.020444376	0.0046693236	-0.0015685076	103.29329	-19.257263	2.373082	0.012887716	1.0	10.996325	0.057935946	2640000	10508.89157295227
44	-0.01612518	0.34683308	1.418009	-0.9610914	14.883333	34.150692	148.0	0.0	1000.0	153717.0	0.056932222222222224	-0.0024931359	0.050168138	0.23677687	-0.18730022	2.7289393	1.5711253	22.192587	-14.586569	-1.3703332e-10	-0.0043098843	4.0690105e-09	-0.012345121	0.0043773395	-0.0016743806	33.67546	-6.4877987	2.3859696	0.010599613	2.0	10.995407	0.027273787	2700000	10743.760939359665
45	-0.044237323	0.42606992	1.7855914	-1.0197784	11.966666	39.096024	272.0	0.0	1000.0	154435.0	0.05595471014492753	0.0014951089	0.0384558	0.1689175	-0.20131706	1.6117433	1.0977378	32.920223	-8.287865	9.439355e-09	-0.0034291153	2.4414062e-08	-0.011847347	0.0051687406	-0.0019002501	42.98204	-1.5767365	2.3965693	0.008105755	2.0	10.994262	0.03570586	2760000	10980.428925275803
46	-0.042594668	0.33813843	0.55980957	-0.8331778	24.516666	72.424095	428.0	0.0	1000.0	155906.0	0.05528581560283688	-0.002799032	0.048778955	0.24378213	-0.2292431	1.3122784	0.17274001	11.390759	-6.5402045	-8.059561e-09	-0.010730147	-1.6276042e-08	-0.03280878	0.0038109566	-0.0012919875	115.25813	-4.4888306	2.404675	0.0073349476	2.0	10.993009	0.07585663	2820000	11216.192111730576
47	-0.065540925	0.46560833	0.8819743	-1.9545586	22.066668	54.519985	351.0	0.0	1000.0	157230.0	0.05459375	-0.0050770007	0.035049163	0.1570164	-0.21623243	2.4879696	0.7252737	36.920834	-13.975252	-1.7915806e-08	-0.010602979	-1.6276042e-08	-0.031453732	0.0040263576	-0.00013877312	78.53991	-41.124416	2.41201	0.006353855	2.0	10.992317	0.074200995	2880000	11453.206366300583
48	0.085583776	0.5644443	2.2929738	-1.2371135	16.3	36.521362	260.0	0.0	1000.0	158208.0	0.05381224489795918	-0.033033345	0.04819581	0.26188833	-0.38586903	1.9065008	3.5433252	47.051666	-15.644684	-5.389919e-08	-0.0069176108	-7.324219e-08	-0.01516875	0.009636927	-0.003934395	42.984474	-29.489334	2.4183638	0.004734516	2.0	10.991335	0.029240279	2940000	11690.17014169693
49	-0.07819041	0.42311892	1.582084	-1.3328239	14.7	37.605988	221.0	0.0	1000.0	159090.0	0.05303	-0.00042433705	0.05668735	0.25132394	-0.20422697	2.029065	3.6157181	48.764736	-7.2138424	-3.1089154e-08	-0.007137325	-4.4759116e-08	-0.015319788	0.0061442964	-0.0025014267	54.0601	-12.078842	2.4230983	0.0030357838	2.0	10.989384	0.024824541	3000000	11928.097827672958
50	-0.011789805	0.36913162	0.7191451	-0.60796547	19.183332	76.286194	495.0	0.0	1000.0	160241.0	0.05236633986928105	-0.0105724465	0.050971918	0.18087345	-0.24992962	1.5935344	0.5874291	63.854942	-8.5997095	-9.6954444e-08	-0.012335313	-1.3020833e-07	-0.03209837	0.0043001706	-0.0016519523	107.66915	-2.9400406	2.426134	0.0020473003	2.0	10.987751	0.066158436	3060000	12165.82765841484
51	-0.018727757	0.33321968	0.75522685	-0.72164863	17.666666	72.65964	545.0	0.0	1000.0	161301.0	0.05169903846153846	-0.00076904625	0.03602254	0.22739221	-0.16826832	2.1386635	0.61578876	11.86758	-5.3615246	-9.747929e-09	-0.005807933	-1.6276042e-08	-0.019104768	0.0036095225	-0.0012098234	89.23665	-0.9385605	2.4281814	0.0009686947	2.0	10.98675	0.047708675	3120000	12402.987154006958
52	0.04547148	0.36946702	1.5134895	-0.8129348	16.483334	42.514503	212.0	0.0	1000.0	162290.0	0.05103459119496855	0.0019981929	0.03717279	0.23315553	-0.26350006	1.9328812	0.90764594	49.959793	-25.46135	8.6343974e-08	-0.012041264	1.13932295e-07	-0.026487207	0.0051749507	-0.0017678945	53.521416	-3.0641212	2.42915	-0.00017619133	2.0	10.986834	0.048962463	3180000	12638.335020065308
