Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
54	19.838566	1.6262662	23.221655	17.384312	71.36667	36.78087	147.0	0.0	1000.0	110543.0	0.06699575757575757	2.0352852	0.3235062	2.7350328	0.9759961	6.9862547	5.4308553	35.58915	-4.2066855	-8.940697e-09	-0.00693247	-5.364418e-08	-0.00078768097	0.05525001	-0.0078462	48.332527	-16.56568	0	0	79.0	1.569664	0.004322145	1650000	1041.7878375053406
55	20.304403	1.5136257	23.1676	17.603321	68.0	43.899128	163.0	0.0	1000.0	112583.0	0.06701369047619048	2.0287979	0.315044	2.6967218	0.9952148	7.4361334	4.946605	33.68937	-2.6457036	-5.2154063e-09	-0.008222329	-1.4901161e-08	-0.0012623041	0.06815402	-0.010832469	39.14964	-12.786825	0	0	79.0	1.5658491	0.0055842614	1680000	1064.3769662380219
56	20.558895	1.7065799	24.468422	16.997818	78.066666	44.93991	168.0	5.0	1000.0	114925.0	0.06720760233918129	2.057561	0.33215392	2.8610992	0.8409417	7.520325	5.1821804	35.456024	-2.5515418	-7.450581e-09	0.0060677784	-3.576279e-08	0.0037185042	0.06708773	-0.010424572	46.575768	-14.796385	0	0	53.0	1.5255115	0.018908279	1710000	1085.4002256393433
57	20.611536	1.5590506	24.497158	17.816677	88.26667	51.498177	232.0	3.0	1000.0	117573.0	0.06757068965517242	2.085076	0.33361995	2.8806565	0.95303124	8.394498	5.712841	37.479992	-2.4838815	2.9802323e-09	0.018779337	5.9604646e-09	0.004512547	0.06969787	-0.010571305	49.722847	-16.95087	0	0	1.0	1.502836	0.030093992	1740000	1103.3572473526
58	20.645985	1.5958188	24.660173	16.95761	68.066666	47.167034	173.0	0.0	1000.0	119615.0	0.06757909604519774	2.0961978	0.3361175	2.836319	0.9509612	8.441564	5.5414376	41.62662	-3.637572	4.4703485e-09	-0.0005594365	-2.3841858e-08	-0.0008514747	0.07267585	-0.010031825	38.728924	-15.574461	0	0	1.0	1.5025089	0.00163649	1770000	1121.4428701400757
59	20.623842	1.9008807	24.772636	14.518903	70.2	44.159107	182.0	0.0	1000.0	121721.0	0.06762277777777778	2.108584	0.34140414	2.8398216	0.8776276	7.15605	5.3616734	35.070408	-2.660672	1.1920929e-08	-0.00016144392	3.427267e-08	-0.0022845229	0.06317234	-0.009762583	37.305244	-12.940826	0	0	1.0	1.5023012	0.00077839545	1800000	1139.6283783912659
60	20.424822	1.4376138	24.662497	17.414803	62.4	36.90763	150.0	0.0	1000.0	123593.0	0.06753715846994536	2.1197298	0.33468822	2.890108	0.93937397	6.9281907	5.266731	37.405796	-4.809243	2.3841858e-08	-0.00047022625	-3.576279e-08	-0.0024901114	0.05611671	-0.00963656	36.21508	-12.970258	0	0	1.0	1.5023096	0.004096712	1830000	1157.6616339683533
61	21.013887	1.9225053	25.793993	16.703087	72.833336	42.010384	184.0	0.0	1000.0	125778.0	0.06762258064516129	2.0843565	0.32162338	2.828577	0.95944685	6.8875437	4.5746355	30.850494	-3.5169268	-1.0430813e-08	-0.00023388937	1.1920929e-08	0.0019339349	0.07271235	-0.013608819	39.27713	-14.1411915	0	0	1.0	1.5021918	0.0014448435	1860000	1175.9350836277008
62	21.109789	1.4150041	24.185503	18.00783	59.633335	34.354507	129.0	0.0	1000.0	127567.0	0.06749576719576719	2.1607738	0.3480835	3.0029674	0.9005193	6.6480293	5.1625576	36.060486	-3.2872856	1.1920929e-08	0.0011922892	2.3841858e-08	0.0023480614	0.05824864	-0.007478945	37.443596	-13.692453	0	0	1.0	1.502126	0.0061570816	1890000	1193.9160869121552
63	20.448631	1.716258	24.610113	17.922482	58.733334	40.94544	153.0	4.0	1000.0	129329.0	0.06735885416666666	2.1372778	0.3286185	2.8055034	1.0539212	6.1380043	5.3301573	40.342407	-6.23855	-1.2665987e-08	-0.0008089304	6.556511e-08	-0.0023210305	0.06451262	-0.01069381	30.516855	-11.41239	0	0	1.0	1.5021759	0.002492549	1920000	1212.097993850708
64	20.996893	1.2985557	24.335783	18.615686	52.466667	37.673805	141.0	0.0	1000.0	130903.0	0.06712974358974359	2.0993056	0.31325763	2.7931075	1.0709008	5.985357	4.9565916	42.199547	-5.01655	1.1920929e-08	-0.0005447948	1.1920929e-08	-0.00057325664	0.070479095	-0.013542521	29.217	-10.893682	0	0	1.0	1.5021801	0.0005247048	1950000	1230.049319267273
